EDAD_VICTIMA,FECHA_x,FECHA_AA,FECHA_DD,FECHA_DECESO,FECHA_MM,ID,ROL_VICTIMA,SEXO_VICTIMA,VH_VICTIMA,AAAA,Altura,Calle,COMUNA,Cruce,DD,Dirección Normalizada,FECHA_y,HH,HORA,LUGAR_HECHO,MM,N_VICTIMAS,PARTICIPANTES,POSX,POSY,TIPO_CALLE,VH_ACUSADO,VICTIMA,XY (CABA)
49,25/11/2018,2018,25,25/11/2018,11,2018-0128,PASAJERO_ACOMPAÑANTE,MASCULINO,AUTO,2018,11200.0,"PAZ, GRAL. AV.",9,,25,"PAZ, GRAL. AV. 11200",25/11/2018,4,04:30,"PAZ, GRAL. AV. 11200",11,2,AUTO-PASAJEROS,-58.52844623,-34.64592873,GRAL PAZ,PASAJEROS,AUTO,POINT (94027.41355272 98150.01779732)
37,28/11/2018,2018,28,30/11/2018,11,2018-0129,CONDUCTOR,MASCULINO,MOTO,2018,,"NEWBERY, JORGE AV.",15,GUEVARA,28,"NEWBERY, JORGE AV. Y GUEVARA",28/11/2018,4,04:01,"NEWBERY, JORGE AV. Y GUEVARA",11,1,MOTO-PASAJEROS,-58.45021367,-34.58695347,AVENIDA,PASAJEROS,MOTO,POINT (101200.55632600 104694.24798650)
SD,3/12/2018,2018,3,3/12/2018,12,2018-0130,CONDUCTOR,MASCULINO,MOTO,2018,,GAONA AV.,10,SEGUROLA AV.,3,GAONA AV. Y SEGUROLA AV.,3/12/2018,3,03:00,GAONA AV. Y SEGUROLA AV.,12,1,MOTO-PASAJEROS,-58.49022072,-34.62770192,AVENIDA,PASAJEROS,MOTO,POINT (97531.36286491 100173.61049110)
29,7/12/2018,2018,7,7/12/2018,12,2018-0131,CONDUCTOR,MASCULINO,MOTO,2018,550.0,"MADERO, EDUARDO AV.",1,,7,"MADERO, EDUARDO AV. 550",7/12/2018,19,19:10,"MADERO, EDUARDO AV. 550",12,1,MOTO-CARGAS,-58.36860866,-34.60106568,AVENIDA,CARGAS,MOTO,POINT (108685.90894590 103124.78289557)
70,12/12/2018,2018,12,12/12/2018,12,2018-0132,PEATON,MASCULINO,PEATON,2018,,AUTOPISTA ARTURO ILLIA,2,"CASTILLO, RAMON S., PRES. AV.",12,"AUTOPISTA ARTURO ILLIA Y CASTILLO, RAMON S., PRES. AV.",12/12/2018,8,08:26,"AU ARTURO ILLIA Y CASTILLO, RAMON S.",12,1,PEATON-CARGAS,-58.39490504,-34.57241534,AUTOPISTA,CARGAS,PEATON,POINT (106275.90279188 106304.98623165)
60,12/12/2018,2018,12,12/12/2018,12,2018-0133,PEATON,FEMENINO,PEATON,2018,,NAZCA AV.,7,RIVADAVIA AV.,12,NAZCA AV. Y RIVADAVIA AV.,12/12/2018,14,14:07,NAZCA AV. Y RIVADAVIA AV.,12,1,PEATON-CARGAS,-58.46963952,-34.63070603,AVENIDA,CARGAS,PEATON,POINT (99418.67591727 99840.67619219)
56,12/12/2018,2018,12,13/12/2018,12,2018-0134,PEATON,MASCULINO,PEATON,2018,,LA PLATA AV.,7,CASEROS AV.,12,LA PLATA AV. Y CASEROS AV.,12/12/2018,21,21:00,LA PLATA AV. Y CASEROS AV.,12,1,PEATON-MOTO,-58.42349365,-34.64019887,AVENIDA,MOTO,PEATON,POINT (103649.67568294 98786.92074818)
80,18/12/2018,2018,18,22/12/2018,12,2018-0135,PEATON,MASCULINO,PEATON,2018,,BELGRANO AV.,1,PERU,18,BELGRANO AV. Y PERU,18/12/2018,14,14:40,BELGRANO AV. Y PERU,12,1,PEATON-PASAJEROS,-58.37471802,-34.61265002,AVENIDA,PASAJEROS,PEATON,POINT (108124.38297421 101840.19801704)
70,18/12/2018,2018,18,18/12/2018,12,2018-0136,PEATON,FEMENINO,PEATON,2018,7013.0,RIVADAVIA AV.,7,,18,RIVADAVIA AV. 7013,18/12/2018,15,15:42,RIVADAVIA AV. 7013,12,1,PEATON-PASAJEROS,-58.46438789,-34.62913916,AVENIDA,PASAJEROS,PEATON,POINT (99900.22869225 100014.51595495)
29,18/12/2018,2018,18,19/12/2018,12,2018-0137,PASAJERO_ACOMPAÑANTE,MASCULINO,MOTO,2018,,"ALSINA, ADOLFO",1,SANTIAGO DEL ESTERO,18,"ALSINA, ADOLFO Y SANTIAGO DEL ESTERO",18/12/2018,20,20:15,ADOLFO ALSINA Y SANTIAGO DEL ESTERO,12,1,MOTO-PASAJEROS,-58.38481975,-34.61100424,CALLE,PASAJEROS,MOTO,POINT (107198.03031731 102023.53206745)
79,21/12/2018,2018,21,21/12/2018,12,2018-0138,PASAJERO_ACOMPAÑANTE,FEMENINO,PASAJEROS,2018,1893.0,BERMUDEZ,10,,21,BERMUDEZ 1893,21/12/2018,9,09:30,BERMUDEZ 1893,12,1,PASAJEROS-PASAJEROS,-58.50751833,-34.62073702,CALLE,PASAJEROS,PASAJEROS,POINT (95944.83421152 100945.68379559)
28,22/12/2018,2018,22,24/12/2018,12,2018-0139,PASAJERO_ACOMPAÑANTE,MASCULINO,MOTO,2018,1974.0,SANTANDER,7,,22,SANTANDER 1974,22/12/2018,6,06:30,SANTANDER 1974,12,1,MOTO-MOTO,-58.44682986,-34.63888084,CALLE,MOTO,MOTO,POINT (101510.09611838 98933.71958961)
78,22/12/2018,2018,22,22/12/2018,12,2018-0140,CONDUCTOR,MASCULINO,AUTO,2018,1400.0,LANTERI JULIETA,1,,22,LANTERI JULIETA 1400,22/12/2018,8,08:05,JULIETA LANTERI 1400,12,1,AUTO-AUTO,-58.36004650,-34.61381341,CALLE,AUTO,AUTO,POINT (109469.86887005 101709.86665960)
75,22/12/2018,2018,22,24/12/2018,12,2018-0141,PEATON,MASCULINO,PEATON,2018,,MAZA,5,INDEPENDENCIA AV.,22,MAZA E INDEPENDENCIA AV.,22/12/2018,17,17:40,MAZA Y AV. INDEPENDENCIA,12,1,PEATON-MOTO,-58.41509546,-34.62085945,AVENIDA,MOTO,PEATON,POINT (104420.68512694 100931.98574919)
32,25/12/2018,2018,25,1/1/2019,12,2018-0142,PASAJERO_ACOMPAÑANTE,MASCULINO,CARGAS,2018,5172.0,"PAZ, GRAL. AV.",12,,25,"PAZ, GRAL. AV. 5172",25/12/2018,13,13:30,"PAZ, GRAL. AV. 5172",12,1,CARGAS-PASAJEROS,-58.50997604,-34.57251072,GRAL PAZ,PASAJEROS,CARGAS,POINT (95716.93710226 106295.47905158)
22,29/12/2018,2018,29,29/12/2018,12,2018-0143,CONDUCTOR,MASCULINO,MOTO,2018,,OLIVERA AV.,10,"ALBERDI, JUAN BAUTISTA AV.",29,"OLIVERA AV. Y ALBERDI, JUAN BAUTISTA AV.",29/12/2018,5,05:25,"OLIVERA AV. Y ALBERDI, JUAN BAUTISTA AV.",12,1,MOTO-AUTO,-58.48606475,-34.64047818,AVENIDA,AUTO,MOTO,POINT (97912.79273192 98756.38729095)
25,8/1/2019,2019,8,8/1/2019,1,2019-0001,CONDUCTOR,MASCULINO,MOTO,2019,,"CASTILLO, RAMON S., PRES. AV.",2,CALLE 12 (NO OFICIAL),8,"CASTILLO, RAMON S., PRES. AV. Y CALLE 12 (NO OFICIAL)",8/1/2019,8,08:30,"CASTILLO, RAMON S., PRES. AV. Y CALLE 12",1,1,MOTO-CARGAS,-58.38526125,-34.57805810,AVENIDA,CARGAS,MOTO,POINT (107160.34141948 105678.38284277)
32,9/1/2019,2019,9,9/1/2019,1,2019-0002,CONDUCTOR,MASCULINO,AUTO,2019,,CASTA?ARES AV.,7,"MORENO, PERITO AV.",9,"CASTAÃ‘ARES AV. Y MORENO, PERITO AV.",9/1/2019,4,04:00,"CASTAÑARES AV. Y MORENO, PERITO AV.",1,1,AUTO-CARGAS,-58.45463662,-34.65082149,AVENIDA,CARGAS,AUTO,POINT (100794.20933352 97609.18063839)
23,12/1/2019,2019,12,12/1/2019,1,2019-0003,CONDUCTOR,MASCULINO,MOTO,2019,,SAN MARTIN AV.,15,TERRADA,12,SAN MARTIN AV. Y TERRADA,12/1/2019,8,08:00,SAN MARTIN AV. Y TERRADA,1,1,MOTO-AUTO,-58.49121672,-34.59718073,AVENIDA,AUTO,MOTO,POINT (97439.07314838 103559.40773606)
71,14/1/2019,2019,14,14/1/2019,1,2019-0004,CONDUCTOR,MASCULINO,AUTO,2019,,"PERON, EVA AV.",9,MEDINA,14,"PERON, EVA AV. Y MEDINA",14/1/2019,19,19:58,"PERON, EVA AV. Y MEDINA",1,1,AUTO-PASAJEROS,-58.47325712,-34.65284605,AVENIDA,PASAJEROS,AUTO,POINT (99087.21233087 97384.56622913)
43,19/1/2019,2019,19,19/1/2019,1,2019-0005,CONDUCTOR,MASCULINO,MOTO,2019,,"JUSTO, JUAN B. AV.",10,ALVAREZ JONTE AV.,19,"JUSTO, JUAN B. AV. Y ALVAREZ JONTE AV.",19/1/2019,12,12:00,"JUSTO, JUAN B. AV. Y ALVAREZ JONTE AV.",1,1,MOTO-CARGAS,-58.52108101,-34.63382309,AVENIDA,CARGAS,MOTO,POINT (94701.87719386 99493.36109269)
12,23/1/2019,2019,23,23/1/2019,1,2019-0006,PEATON,FEMENINO,PEATON,2019,4650.0,"OBLIGADO RAFAEL, AV.COSTANERA",14,,23,"OBLIGADO RAFAEL, AV.COSTANERA 4650",23/1/2019,5,05:45,"OBLIGADO RAFAEL, AV. COSTANERA 4650",1,1,PEATON-AUTO,-58.41652702,-34.55509606,AVENIDA,AUTO,PEATON,POINT (104292.73762877 108227.37900690)
35,26/1/2019,2019,26,26/1/2019,1,2019-0007,CONDUCTOR,MASCULINO,MOTO,2019,,"MITRE, BARTOLOME",5,YATAY,26,"MITRE, BARTOLOME Y YATAY",26/1/2019,19,19:34,"MITRE, BARTOLOME Y YATAY",1,1,MOTO-AUTO,-58.42891604,-34.61071660,CALLE,AUTO,MOTO,POINT (103153.61467028 102057.67908768)
42,30/1/2019,2019,30,31/1/2019,1,2019-0008,CONDUCTOR,MASCULINO,MOTO,2019,16080.0,"PAZ, GRAL. AV.",8,,30,"PAZ, GRAL. AV. 16080",30/1/2019,22,22:45,"PAZ, GRAL. AV. 16080",1,1,MULTIPLE,-58.47802293,-34.69156793,GRAL PAZ,MULTIPLE,MOTO,POINT (98650.97430792 93088.91481914)
34,31/1/2019,2019,31,31/1/2019,1,2019-0009,CONDUCTOR,MASCULINO,MOTO,2019,,CHACABUCO,1,SAN JUAN AV.,31,CHACABUCO Y SAN JUAN AV.,31/1/2019,14,14:55,CHACABUCO Y SAN JUAN AV.,1,1,MOTO-AUTO,-58.37564821,-34.62200207,AVENIDA,AUTO,MOTO,POINT (108038.17400278 100802.81492813)
59,2/2/2019,2019,2,2/2/2019,2,2019-0010,PEATON,MASCULINO,PEATON,2019,4100.0,DEL LIBERTADOR AV.,14,,2,DEL LIBERTADOR AV. 4100,2/2/2019,7,07:50,DEL LIBERTADOR AV. 4100,2,2,PEATON-AUTO,-58.42668489,-34.56961468,AVENIDA,AUTO,PEATON,POINT (103359.87920798 106617.17056502)
SD,2/2/2019,2019,2,2/2/2019,2,2019-0010,PEATON,MASCULINO,PEATON,2019,4100.0,DEL LIBERTADOR AV.,14,,2,DEL LIBERTADOR AV. 4100,2/2/2019,7,07:50,DEL LIBERTADOR AV. 4100,2,2,PEATON-AUTO,-58.42668489,-34.56961468,AVENIDA,AUTO,PEATON,POINT (103359.87920798 106617.17056502)
SD,10/2/2019,2019,10,10/2/2019,2,2019-0011,PEATON,MASCULINO,PEATON,2019,,"PAZ, GRAL. AV.",9,"ALBERDI, JUAN BAUTISTA AV.",10,"PAZ, GRAL. AV. Y ALBERDI, JUAN BAUTISTA AV.",10/2/2019,1,01:00,"PAZ, GRAL. AV. Y ALBERDI, JUAN BAUTISTA AV.",2,1,PEATON-AUTO,-58.51839930,-34.66252488,GRAL PAZ,AUTO,PEATON,POINT (94949.53051500 96309.49139706)
31,17/2/2019,2019,17,20/2/2019,2,2019-0012,CONDUCTOR,MASCULINO,MOTO,2019,,CASTA?ARES AV.,8,"GORDILLO, TIMOTEO",17,"CASTAÃ‘ARES AV. Y GORDILLO, TIMOTEO",17/2/2019,3,03:16,"CASTAÑARES AV. Y GORDILLO, TIMOTEO",2,1,MOTO-AUTO,-58.48432691,-34.67665828,AVENIDA,AUTO,MOTO,POINT (98072.98959434 94742.80804806)
39,20/2/2019,2019,20,2/3/2019,2,2019-0013,PEATON,MASCULINO,PEATON,2019,,SALVIGNY,7,MOM,20,SALVIGNY Y MOM,20/2/2019,7,07:30,SALVIGNY Y MOM,2,1,PEATON-AUTO,-58.43383830,-34.64457699,CALLE,AUTO,PEATON,POINT (102701.07793891 98301.55899449)
69,20/2/2019,2019,20,20/2/2019,2,2019-0014,CONDUCTOR,MASCULINO,MOTO,2019,5402.0,"LAMARCA, EMILIO",11,,20,"LAMARCA, EMILIO 5402",20/2/2019,17,17:30,"LAMARCA, EMILIO 5402",2,1,MOTO-OBJETO FIJO,-58.51664939,-34.58657938,CALLE,OBJETO FIJO,MOTO,POINT (95105.42229190 104734.49416290)
21,23/2/2019,2019,23,23/2/2019,2,2019-0015,CONDUCTOR,MASCULINO,AUTO,2019,5638.0,SAN MARTIN AV.,11,,23,SAN MARTIN AV. 5638,23/2/2019,6,06:57,SAN MARTIN AV. 5638,2,1,AUTO-OBJETO FIJO,-58.49613012,-34.59703502,AVENIDA,OBJETO FIJO,AUTO,POINT (96988.34526261 103575.43345979)
40,24/2/2019,2019,24,24/2/2019,2,2019-0016,CONDUCTOR,MASCULINO,MOTO,2019,,"CARRILLO, RAMON, DR.",4,FINOCHIETTO ENRIQUE DR.,24,"CARRILLO, RAMON, DR. Y FINOCHIETTO ENRIQUE DR.",24/2/2019,2,02:00,"CARRILLO, RAMON, DR. Y FINOCHIETTO ENRIQUE DR.",2,1,MOTO-PASAJEROS,-58.38313603,-34.63356284,CALLE,PASAJEROS,MOTO,POINT (107350.48403234 99520.90259673)
22,3/3/2019,2019,3,7/3/2019,3,2019-0017,CONDUCTOR,MASCULINO,AUTO,2019,,MEXICO,3,PICHINCHA,3,MEXICO Y PICHINCHA,3/3/2019,7,07:00,MEXICO Y PICHINCHA,3,1,AUTO-PASAJEROS,-58.39914719,-34.61632317,CALLE,PASAJEROS,AUTO,POINT (105883.57359899 101434.40486977)
29,3/3/2019,2019,3,3/3/2019,3,2019-0018,PEATON,FEMENINO,PEATON,2019,,"CANTILO, INT.",13,"UDAONDO, GUILLERMO AV.",3,"CANTILO, INT. Y UDAONDO, GUILLERMO AV.",3/3/2019,23,23:30,"CANTILO, INT. Y UDAONDO, GUILLERMO AV.",3,1,PEATON-AUTO,-58.44927253,-34.54048625,AUTOPISTA,AUTO,PEATON,POINT (101287.58627255 109848.96522762)
SD,6/3/2019,2019,6,26/03/2019,3,2019-0019,CONDUCTOR,MASCULINO,MOTO,2019,6326.0,DEL LIBERTADOR AV.,13,,6,DEL LIBERTADOR AV. 6326,6/3/2019,12,12:00,DEL LIBERTADOR AV. 6326,3,1,MOTO-AUTO,-58.45049163,-34.55374003,AVENIDA,AUTO,MOTO,POINT (101175.50098927 108378.70762331)
43,7/3/2019,2019,7,7/3/2019,3,2019-0020,CONDUCTOR,MASCULINO,MOTO,2019,3444.0,CHICLANA AV.,5,,7,CHICLANA AV. 3444,7/3/2019,21,21:01,CHICLANA AV. 3444,3,1,MOTO-AUTO,-58.41288952,-34.63572989,AVENIDA,AUTO,MOTO,POINT (104622.17042668 99282.25347815)
23,15/3/2019,2019,15,16/3/2019,3,2019-0021,CONDUCTOR,MASCULINO,MOTO,2019,,BOYACA AV.,7,YERBAL,15,BOYACA AV. Y YERBAL,15/3/2019,22,22:50,BOYACA AV. Y YERBAL,3,1,MOTO-AUTO,-58.45743597,-34.62561234,AVENIDA,AUTO,MOTO,POINT (100537.72694403 100405.74808196)
SD,15/3/2019,2019,15,15/3/2019,3,2019-0022,PASAJERO_ACOMPAÑANTE,MASCULINO,AUTO,2019,1260.0,ENTRE RIOS AV.,1,,15,ENTRE RIOS AV. 1260,15/3/2019,0,00:00,ENTRE RIOS AV. BAJO PUENTE AUTOPISTA (1260 APROX),3,1,AUTO-SD,-58.39123782,-34.62352245,AVENIDA,SD,AUTO,POINT (106608.39392805 100635.27735528)
34,16/3/2019,2019,16,16/3/2019,3,2019-0023,CONDUCTOR,MASCULINO,AUTO,2019,,"PAZ, GRAL. AV.",9,"JACQUES, AMADEO",16,"PAZ, GRAL. AV. Y JACQUES, AMADEO",16/3/2019,8,08:28,"PAZ, GRAL. AV. Y JACQUES, AMADEO",3,1,AUTO-OBJETO FIJO,-58.52922765,-34.63637963,GRAL PAZ,OBJETO FIJO,AUTO,POINT (93955.07404645 99209.29091025)
32,19/3/2019,2019,19,19/3/2019,3,2019-0024,CONDUCTOR,MASCULINO,MOTO,2019,1325.0,ANTARTIDA ARGENTINA AV.,1,,19,ANTARTIDA ARGENTINA AV. 1325,19/3/2019,7,07:12,ANTARTIDA ARGENTINA AV. 1325,3,1,MOTO-CARGAS,-58.37208118,-34.58541957,AVENIDA,CARGAS,MOTO,POINT (108368.93688513 104860.74716674)
27,22/3/2019,2019,22,4/4/2019,3,2019-0025,PEATON,MASCULINO,PEATON,2019,,"MITRE, BARTOLOME",5,SANCHEZ DE BUSTAMANTE,22,"MITRE, BARTOLOME Y SANCHEZ DE BUSTAMANTE",22/3/2019,13,13:10,"MITRE, BARTOLOME Y SANCHEZ DE BUSTAMANTE",3,1,PEATON-AUTO,-58.41458534,-34.60937557,CALLE,AUTO,PEATON,POINT (104468.07400702 102205.91009215)
SD,28/3/2019,2019,28,28/3/2019,3,2019-0026,PEATON,MASCULINO,PEATON,2019,,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,"PAZ, GRAL. AV.",28,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y PAZ, GRAL. AV.",28/3/2019,7,07:32,"FERNANDEZ DE LA CRUZ, F. , GRAL. AV. Y LARRAZABAL",3,1,PEATON-PASAJEROS,-58.47976785,-34.69153196,AVENIDA,PASAJEROS,PEATON,POINT (98491.08733048 93092.87943671)
37,28/3/2019,2019,28,28/3/2019,3,2019-0027,CICLISTA,MASCULINO,BICICLETA,2019,,SANTA FE AV.,2,AZCUENAGA,28,SANTA FE AV. Y AZCUENAGA,28/3/2019,11,11:11,SANTA FE AV. Y AZCUENAGA,3,1,MULTIPLE,-58.39990285,-34.59511714,AVENIDA,MULTIPLE,BICICLETA,POINT (105815.73438780 103786.90549585)
SD,6/4/2019,2019,6,6/4/2019,4,2019-0028,PEATON,FEMENINO,PEATON,2019,,"JUSTO, JUAN B. AV.",11,"ORO?O, NICASIO",6,"JUSTO, JUAN B. AV. Y OROÃ‘O, NICASIO",6/4/2019,9,09:15,"JUSTO, JUAN B. AV. Y OROÑO, NICASIO",4,1,PEATON-PASAJEROS,-58.46051346,-34.60588536,AVENIDA,PASAJEROS,PEATON,POINT (100255.56175905 102594.14179920)
27,7/4/2019,2019,7,7/4/2019,4,2019-0029,CONDUCTOR,MASCULINO,MOTO,2019,,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,"PAZ, GRAL. AV.",7,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y PAZ, GRAL. AV.",7/4/2019,10,10:15,"FERNANDEZ DE LA CRUZ, F. , GRAL. AV. Y LACARRA AV.",4,1,MOTO-OBJETO FIJO,-58.47976785,-34.69153196,AVENIDA,OBJETO FIJO,MOTO,POINT (98491.08733048 93092.87943671)
25,9/4/2019,2019,9,9/4/2019,4,2019-0030,CONDUCTOR,MASCULINO,MOTO,2019,,"ALVAREZ, DONATO, TTE. GRAL.",7,YERBAL,9,"ALVAREZ, DONATO, TTE. GRAL. Y YERBAL",9/4/2019,16,16:00,"ALVAREZ, DONATO, TTE. GRAL. Y YERBAL",4,1,MOTO-CARGAS,-58.45457546,-34.62447891,CALLE,CARGAS,MOTO,POINT (100800.05107565 100531.46552448)
20,12/4/2019,2019,12,12/4/2019,4,2019-0031,CICLISTA,MASCULINO,BICICLETA,2019,,CORDOBA AV.,1,"MADERO, EDUARDO AV.",12,"CORDOBA AV. Y MADERO, EDUARDO AV.",12/4/2019,19,19:55,"CORDOBA AV. Y MADERO, EDUARDO AV.",4,1,BICICLETA-CARGAS,-58.36951669,-34.59832047,AVENIDA,CARGAS,BICICLETA,POINT (108602.89777103 103429.39485413)
83,16/4/2019,2019,16,18/4/2019,4,2019-0032,PEATON,FEMENINO,PEATON,2019,,CAMARONES,11,"ALVAREZ, DONATO, TTE. GRAL. AV.",16,"CAMARONES Y ALVAREZ, DONATO, TTE. GRAL. AV.",16/4/2019,11,11:00,"CAMARONES Y ALVAREZ, DONATO, TTE. GRAL. AV.",4,1,PEATON-AUTO,-58.46415322,-34.60443790,AVENIDA,AUTO,PEATON,POINT (99921.70768730 102754.71427746)
25,18/4/2019,2019,18,18/4/2019,4,2019-0033,CONDUCTOR,MASCULINO,MOTO,2019,,AUTOPISTA 25 DE MAYO,1,"HUERGO, ING. AV.",18,"AUTOPISTA 25 DE MAYO Y HUERGO, ING. AV.",18/4/2019,1,01:00,"AUTOPISTA 25 DE MAYO Y HUERGO, ING. AV.",4,1,MOTO-SD,-58.36607137,-34.62150748,AUTOPISTA,SD,MOTO,POINT (108916.48040002 100856.88142642)
SD,21/4/2019,2019,21,21/4/2019,4,2019-0034,CONDUCTOR,MASCULINO,MOTO,2019,3050.0,"MORENO, PERITO AV.",7,,21,"MORENO, PERITO AV. 3050",21/4/2019,9,09:08,"MORENO, PERITO AV. 3050",4,1,MOTO-OBJETO FIJO,-58.45537373,-34.65093074,AVENIDA,OBJETO FIJO,MOTO,POINT (100726.63402530 97597.06610219)
75,23/4/2019,2019,23,23/4/2019,4,2019-0035,PEATON,FEMENINO,PEATON,2019,665.0,SUIPACHA,1,,23,SUIPACHA 665,23/4/2019,14,14:10,SUIPACHA 665,4,1,PEATON-BICICLETA,-58.37942637,-34.60053054,CALLE,BICICLETA,PEATON,POINT (107693.66022765 103185.01912141)
34,26/4/2019,2019,26,2/5/2019,4,2019-0036,CONDUCTOR,MASCULINO,MOTO,2019,,RIGLOS,6,FORMOSA,26,RIGLOS Y FORMOSA,26/4/2019,22,22:46,RIGLOS Y FORMOSA,4,1,MOTO-AUTO,-58.43680440,-34.62147504,CALLE,AUTO,MOTO,POINT (102429.80070706 100864.42075191)
17,1/5/2019,2019,1,1/5/2019,5,2019-0037,CONDUCTOR,MASCULINO,MOTO,2019,,LA RIOJA,3,INDEPENDENCIA AV.,1,LA RIOJA E INDEPENDENCIA AV.,1/5/2019,23,23:10,LA RIOJA E INDEPENDENCIA AV.,5,1,MOTO-AUTO,-58.40778291,-34.61971907,AVENIDA,AUTO,MOTO,POINT (105091.36704114 101058.15092586)
42,4/5/2019,2019,4,5/5/2019,5,2019-0038,PEATON,FEMENINO,PEATON,2019,,"UDAONDO, GUILLERMO AV.",13,"FIGUEROA ALCORTA, PRES. AV.",4,"UDAONDO, GUILLERMO AV. Y FIGUEROA ALCORTA, PRES. AV.",4/5/2019,14,14:10,"UDAONDO, GUILLERMO AV. Y FIGUEROA ALCORTA, PRES. AV.",5,1,PEATON-MOTO,-58.45212523,-34.54628513,AVENIDA,MOTO,PEATON,POINT (101025.65409402 109205.71453455)
28,9/5/2019,2019,9,9/5/2019,5,2019-0039,CONDUCTOR,MASCULINO,MOTO,2019,,SAN PEDRITO AV.,7,DIRECTORIO AV.,9,SAN PEDRITO AV. Y DIRECTORIO AV.,9/5/2019,3,03:05,SAN PEDRITO AV. Y DIRECTORIO AV.,5,1,MOTO-AUTO,-58.46749188,-34.63551751,AVENIDA,AUTO,MOTO,POINT (99615.63172945 99306.93173343)
44,9/5/2019,2019,9,15/5/2019,5,2019-0040,CONDUCTOR,MASCULINO,MOTO,2019,,PUAN,7,SANTANDER,9,PUAN Y SANTANDER,9/5/2019,12,12:45,PUAN Y SANTANDER,5,1,MOTO-SD,-58.44263580,-34.63679732,CALLE,SD,MOTO,POINT (101894.68493124 99164.78448252)
78,11/5/2019,2019,11,11/5/2019,5,2019-0041,PASAJERO_ACOMPAÑANTE,FEMENINO,AUTO,2019,,"ALBERDI, JUAN BAUTISTA AV.",9,ANDALGALA,11,"ALBERDI, JUAN BAUTISTA AV. Y ANDALGALA",11/5/2019,20,20:30,"ALBERDI, JUAN BAUTISTA AV. Y ANDALGALA",5,1,MULTIPLE,-58.51140289,-34.65846419,AVENIDA,MULTIPLE,AUTO,POINT (95590.61347415 96760.29404728)
39,14/5/2019,2019,14,14/5/2019,5,2019-0042,PEATON,MASCULINO,PEATON,2019,,LIMA,1,CONSTITUCION,14,LIMA Y CONSTITUCION,14/5/2019,15,15:00,LIMA Y CONSTITUCION,5,1,PEATON-PASAJEROS,-58.38211431,-34.62465368,CALLE,PASAJEROS,PEATON,POINT (107444.95821447 100509.15466740)
SD,21/5/2019,2019,21,21/5/2019,5,2019-0043,CICLISTA,FEMENINO,BICICLETA,2019,,CORDOBA AV.,1,"MADERO, EDUARDO AV.",21,"CORDOBA AV. Y MADERO, EDUARDO AV.",21/5/2019,9,09:00,"CORDOBA AV. Y MADERO, EDUARDO AV.",5,1,BICICLETA-CARGAS,-58.36951669,-34.59832047,AVENIDA,CARGAS,BICICLETA,POINT (108602.89777103 103429.39485413)
77,27/5/2019,2019,27,29/5/2019,5,2019-0044,PEATON,FEMENINO,PEATON,2019,650.0,BOEDO AV.,5,,27,BOEDO AV. 650,27/5/2019,12,12:45,BOEDO AV. 650,5,1,PEATON-MOTO,-58.41635217,-34.62036547,AVENIDA,MOTO,PEATON,POINT (104305.46011381 100986.83752228)
33,3/6/2019,2019,3,3/6/2019,6,2019-0045,CONDUCTOR,MASCULINO,MOTO,2019,,DEL LIBERTADOR AV.,14,REPUBLICA DE LA INDIA,3,DEL LIBERTADOR AV. Y REPUBLICA DE LA INDIA,3/6/2019,7,07:27,DEL LIBERTADOR AV. Y REPUBLICA DE LA INDIA,6,1,MOTO-CARGAS,-58.41316147,-34.57579669,AVENIDA,CARGAS,MOTO,POINT (104600.49945984 105930.85721602)
26,4/6/2019,2019,4,4/6/2019,6,2019-0046,PASAJERO_ACOMPAÑANTE,FEMENINO,MOTO,2019,,"PAZ, GRAL. AV.",13,CABILDO AV.,4,"PAZ, GRAL. AV. Y CABILDO AV.",4/6/2019,9,09:00,GRAL PAZ Y CABILDO,6,1,MOTO-AUTO,-58.47617802,-34.53825652,GRAL PAZ,AUTO,MOTO,POINT (98817.74986778 110096.31367495)
76,6/6/2019,2019,6,6/6/2019,6,2019-0047,PEATON,MASCULINO,PEATON,2019,1700.0,CASEROS AV.,4,,6,CASEROS AV. 1700,6/6/2019,10,10:00,CASEROS AV. 1700,6,1,PEATON-CARGAS,-58.38641783,-34.63330028,AVENIDA,CARGAS,PEATON,POINT (107049.58656184 99550.26208324)
32,7/6/2019,2019,7,7/6/2019,6,2019-0048,CONDUCTOR,MASCULINO,MOTO,2019,1548.0,AVELLANEDA AV.,6,,7,AVELLANEDA AV. 1548,7/6/2019,7,07:00,AVELLANEDA AV. 1548,6,1,MOTO-CARGAS,-58.45322169,-34.62038137,AVENIDA,CARGAS,MOTO,POINT (100924.23883176 100986.01051740)
72,8/6/2019,2019,8,9/6/2019,6,2019-0049,PEATON,FEMENINO,PEATON,2019,,CIUDAD DE LA PAZ,13,MENDOZA,8,CIUDAD DE LA PAZ Y MENDOZA,8/6/2019,9,09:20,CIUDAD DE LA PAZ Y MENDOZA,6,1,PEATON-CARGAS,-58.45849057,-34.56166498,CALLE,CARGAS,PEATON,POINT (100441.31384072 107499.63270409)
